customer_code,first_name,last_name,id_number,date_of_birth,gender,email,phone_number,province,city,postal_code,income_bracket,employment_status,credit_score,primary_bank,primary_branch
CUS78189,Michelle,Miller,8907012186,1950-12-16,F,michelle.miller@yahoo.com,+270849138822,Western Cape,Cape Town,1013,250K-500K,Self-employed,840,ABSA,Durban Central
CUS31731,Jessica,Lawrence,9712196089,1960-10-27,M,jessica.lawrence@yahoo.com,+270733930164,KwaZulu-Natal,Gqeberha,1668,1M+,Student,593,Discovery Bank,Ballito
CUS26404,Lauren,Smith,6810254087,1939-11-07,M,lauren.smith@gmail.com,+270673761738,Northern Cape,Mbombela,6147,250K-500K,Employed,653,Standard Bank,Rosebank
CUS61530,Sarah,Logan,7701115180,1945-07-22,F,sarah.logan@gmail.com,+270644659860,KwaZulu-Natal,Durban,3100,500K-1M,Student,768,Capitec,Claremont
CUS10385,Sarah,Tran,8602111184,1987-12-18,F,sarah.tran@yahoo.com,+270654303927,KwaZulu-Natal,Kimberley,5508,100K-250K,Student,734,ABSA,Durban Central
CUS20692,Heather,Wright,8508179186,1966-12-14,M,heather.wright@outlook.com,+270652241231,Free State,Cape Town,9815,0-100K,Retired,806,Nedbank,V&A Waterfront
CUS72493,Samantha,Bauer,9611246184,1941-05-26,M,samantha.bauer@gmail.com,+270744813051,Limpopo,Bloemfontein,4387,500K-1M,Self-employed,433,Nedbank,Musgrave
CUS76615,Brett,Reed,9310095084,1971-10-16,M,brett.reed@gmail.com,+270672100650,Western Cape,Mbombela,9874,1M+,Student,581,ABSA,Pretoria Central
CUS71853,Angela,Savage,7305161082,1962-04-09,M,angela.savage@outlook.com,+270670847928,Northern Cape,Johannesburg,8737,0-100K,Retired,464,Standard Bank,Rosebank
CUS84339,Bryan,West,6510052087,1963-12-14,M,bryan.west@yahoo.com,+270841515053,Limpopo,Gqeberha,9050,1M+,Employed,445,ABSA,Cape Town CBD
CUS98613,Joanne,Clark,9808168086,1982-09-09,F,joanne.clark@gmail.com,+270622754965,KwaZulu-Natal,East London,3542,500K-1M,Self-employed,405,TymeBank,Digital
CUS72383,Dwayne,Scott,7906237082,1994-12-22,M,dwayne.scott@outlook.com,+270615570966,Eastern Cape,Pretoria,8708,1M+,Retired,708,Nedbank,Rivonia
CUS21394,Stephanie,Underwood,8311272089,1987-06-19,F,stephanie.underwood@outlook.com,+270722559645,Western Cape,Johannesburg,2383,1M+,Employed,643,TymeBank,Digital
CUS16939,Joshua,Freeman,6811052181,1956-07-21,M,joshua.freeman@gmail.com,+270726354706,KwaZulu-Natal,Polokwane,3235,1M+,Student,767,TymeBank,Digital
CUS39661,Anthony,Young,9604237084,1970-10-10,M,anthony.young@yahoo.com,+270811574985,Limpopo,East London,6820,1M+,Retired,612,Nedbank,Rivonia
CUS14056,Melanie,Morrow,6808012183,1952-02-17,F,melanie.morrow@outlook.com,+270762894700,Gauteng,Johannesburg,9807,100K-250K,Self-employed,535,Discovery Bank,Sea Point
CUS11768,John,Donovan,9510109085,1946-02-25,M,john.donovan@gmail.com,+270813569288,Mpumalanga,Durban,3701,0-100K,Student,648,Discovery Bank,Sea Point
CUS81509,Bryan,Jackson,7101140089,1970-10-17,F,bryan.jackson@gmail.com,+270618150105,KwaZulu-Natal,Pretoria,9048,100K-250K,Employed,691,Standard Bank,Rosebank
CUS76603,William,Jimenez,8104048085,1944-01-25,F,william.jimenez@gmail.com,+270627214285,Western Cape,Johannesburg,8506,1M+,Employed,659,TymeBank,Digital
CUS24193,Hailey,Davis,9009195080,1971-08-24,F,hailey.davis@outlook.com,+270676451073,North West,Mbombela,6581,1M+,Self-employed,799,TymeBank,Digital
CUS55263,David,Welch,8101234181,1939-04-14,F,david.welch@gmail.com,+270634974002,Mpumalanga,Durban,8783,1M+,Employed,596,FNB,Menlyn
CUS59575,Laura,Elliott,8107098086,1990-05-02,M,laura.elliott@gmail.com,+270666250670,Limpopo,Gqeberha,5523,250K-500K,Employed,618,Standard Bank,Rosebank
CUS14488,Chris,Patton,6602199184,1967-08-05,M,chris.patton@outlook.com,+270792987807,North West,Durban,7503,0-100K,Student,571,Nedbank,Hatfield
CUS49733,Christine,Novak,6909111185,1989-08-17,F,christine.novak@yahoo.com,+270719357288,Gauteng,East London,5883,1M+,Employed,774,FNB,Tyger Valley
CUS80313,Sara,Lopez,8508116086,1980-11-06,F,sara.lopez@gmail.com,+270765395497,Gauteng,Gqeberha,3911,0-100K,Self-employed,725,ABSA,Cape Town CBD
CUS93274,Hannah,Phillips,8906215083,1985-03-30,M,hannah.phillips@gmail.com,+270604776857,Mpumalanga,Johannesburg,7236,0-100K,Self-employed,431,Nedbank,Hatfield
CUS27877,Benjamin,Duke,8411172188,2000-09-02,M,benjamin.duke@yahoo.com,+270664541218,Limpopo,Polokwane,9328,0-100K,Student,780,Discovery Bank,Sea Point
CUS52991,Evelyn,Jensen,9102169184,1951-03-20,F,evelyn.jensen@gmail.com,+270657772381,Limpopo,Pretoria,9692,100K-250K,Employed,308,Capitec,Claremont
CUS89427,Molly,Moore,9009065082,1990-11-25,M,molly.moore@yahoo.com,+270630428515,Eastern Cape,Polokwane,3705,500K-1M,Employed,413,Capitec,Claremont
CUS58165,Douglas,Wilson,7607105080,1944-02-25,F,douglas.wilson@outlook.com,+270635544182,Mpumalanga,Kimberley,6862,100K-250K,Retired,706,Nedbank,Rivonia
CUS26828,Gina,Bauer,9305148184,1950-06-01,M,gina.bauer@gmail.com,+270799345007,Western Cape,East London,7274,250K-500K,Retired,566,Standard Bank,Umhlanga
CUS95892,Sarah,Bradley,6405261185,1959-09-09,M,sarah.bradley@gmail.com,+270835655357,North West,Kimberley,1299,0-100K,Employed,466,TymeBank,Digital
CUS35672,Richard,Griffin,9206157186,1956-04-10,M,richard.griffin@yahoo.com,+270760467656,KwaZulu-Natal,Durban,5714,0-100K,Student,842,FNB,Fourways
CUS64330,Kelly,Cole,9805270084,1980-02-22,F,kelly.cole@outlook.com,+270718887457,KwaZulu-Natal,Cape Town,8215,100K-250K,Self-employed,638,ABSA,Cape Town CBD
CUS21083,Robert,Hughes,7912027082,1979-08-18,M,robert.hughes@outlook.com,+270600975433,Eastern Cape,East London,3976,100K-250K,Employed,494,Capitec,Claremont
CUS74919,Jeremy,Miller,9003118081,1954-09-09,F,jeremy.miller@yahoo.com,+270668798291,Gauteng,Durban,9686,500K-1M,Student,535,FNB,Tyger Valley
CUS84693,Katie,Ruiz,7010094080,1991-11-30,F,katie.ruiz@outlook.com,+270646965133,Mpumalanga,Bloemfontein,1785,1M+,Student,714,Standard Bank,Century City
CUS24812,Frederick,Montes,8909057183,1947-01-17,F,frederick.montes@gmail.com,+270785897768,Northern Cape,Polokwane,8004,1M+,Employed,848,Nedbank,V&A Waterfront
CUS85533,Stephanie,Ashley,9909018087,1991-10-12,F,stephanie.ashley@outlook.com,+270601987432,Eastern Cape,Pretoria,5898,250K-500K,Employed,796,TymeBank,Digital
CUS53464,Susan,Richardson,8506019182,1941-07-30,M,susan.richardson@outlook.com,+270682948594,Mpumalanga,Mbombela,8834,250K-500K,Student,743,ABSA,Cape Town CBD
CUS85252,Felicia,Alexander,9004057081,1942-05-31,M,felicia.alexander@yahoo.com,+270600684847,Free State,Mbombela,4436,0-100K,Self-employed,751,FNB,Tyger Valley
CUS72376,Virginia,George,6611204081,1941-01-30,F,virginia.george@outlook.com,+270623638671,Gauteng,Kimberley,3194,0-100K,Employed,766,TymeBank,Digital
CUS87659,Edward,Hill,8111012086,2000-04-18,M,edward.hill@yahoo.com,+270790524052,Western Cape,Johannesburg,3876,1M+,Self-employed,641,Capitec,Midrand
CUS24906,Kaitlyn,Bass,8704216184,1952-05-08,M,kaitlyn.bass@gmail.com,+270766765751,Eastern Cape,Mbombela,7456,0-100K,Student,469,Capitec,Pinetown
CUS94404,Connie,Parker,6209266086,1976-11-16,F,connie.parker@yahoo.com,+270632942806,Western Cape,Johannesburg,6880,0-100K,Self-employed,553,FNB,Menlyn
CUS43239,John,Palmer,6807186085,1966-12-14,F,john.palmer@outlook.com,+270744862038,Free State,Gqeberha,3761,500K-1M,Employed,748,TymeBank,Digital
CUS55325,Julie,Gutierrez,7604092089,1965-05-19,M,julie.gutierrez@outlook.com,+270661550648,Northern Cape,East London,3069,250K-500K,Retired,802,TymeBank,Digital
CUS58442,John,Fields,8804057189,1972-09-02,M,john.fields@gmail.com,+270810809476,Mpumalanga,East London,1653,1M+,Self-employed,681,ABSA,Cape Town CBD
CUS74432,Kimberly,Dixon,9305150081,1943-09-16,M,kimberly.dixon@yahoo.com,+270664109750,Northern Cape,Mbombela,9031,500K-1M,Student,695,ABSA,Sandton
CUS41301,Michael,Chang,9109209082,1957-09-29,F,michael.chang@gmail.com,+270825960006,Mpumalanga,Cape Town,3935,0-100K,Student,314,Nedbank,Hatfield
CUS40909,Heather,Mayer,8810239083,1954-06-30,M,heather.mayer@outlook.com,+270652348966,North West,Kimberley,3923,500K-1M,Self-employed,777,Nedbank,Rivonia
CUS55163,Julia,Brown,8802152081,1941-05-16,F,julia.brown@gmail.com,+270632136119,Mpumalanga,Mbombela,5682,1M+,Employed,566,Standard Bank,Century City
CUS30587,Diana,Wells,6610289080,1941-04-29,F,diana.wells@outlook.com,+270682058912,Mpumalanga,Cape Town,1148,100K-250K,Employed,527,Discovery Bank,Ballito
CUS17619,Samantha,Rice,7611204188,1960-06-29,F,samantha.rice@outlook.com,+270763134032,Gauteng,Durban,2489,500K-1M,Retired,762,Discovery Bank,Lynnwood
CUS30243,Cristina,Hanson,9306026087,1975-12-23,M,cristina.hanson@yahoo.com,+270651134281,KwaZulu-Natal,Bloemfontein,4995,100K-250K,Employed,822,Capitec,Pinetown
CUS61234,Madison,Kelly,7508052082,1943-12-02,M,madison.kelly@yahoo.com,+270736952565,Eastern Cape,Pretoria,2057,100K-250K,Student,371,TymeBank,Digital
CUS28789,Douglas,Bartlett,6909049084,1958-05-01,M,douglas.bartlett@yahoo.com,+270849849811,Eastern Cape,Bloemfontein,7519,1M+,Retired,430,Capitec,Pinetown
CUS22314,Frank,Clements,9703269180,1971-01-30,M,frank.clements@outlook.com,+270829995515,Eastern Cape,Polokwane,4155,500K-1M,Retired,332,FNB,Gateway
CUS13978,Donna,Burke,6202038180,2003-01-03,F,donna.burke@yahoo.com,+270734587083,Eastern Cape,East London,9574,0-100K,Retired,598,Standard Bank,Rosebank
CUS61211,Joann,Carter,6901015082,1978-11-25,M,joann.carter@yahoo.com,+270829651522,Mpumalanga,East London,5372,500K-1M,Student,545,Standard Bank,Umhlanga
CUS85785,Michael,Turner,7003133086,1947-07-25,F,michael.turner@gmail.com,+270783862920,Western Cape,Kimberley,4787,250K-500K,Student,782,Standard Bank,Century City
CUS86896,Katherine,Williams,9005190188,1963-08-28,F,katherine.williams@outlook.com,+270829618471,Gauteng,Pretoria,5306,250K-500K,Student,423,Capitec,Claremont
CUS17893,Taylor,Skinner,9908227181,2002-05-10,M,taylor.skinner@outlook.com,+270734699719,North West,Gqeberha,7599,1M+,Self-employed,750,Nedbank,V&A Waterfront
CUS32756,Caroline,James,7509253086,1956-02-02,M,caroline.james@yahoo.com,+270848088358,Eastern Cape,Pretoria,7641,100K-250K,Self-employed,634,ABSA,Sandton
CUS62668,Brian,Diaz,6105226084,1957-04-26,M,brian.diaz@outlook.com,+270765741385,Limpopo,Pretoria,4502,0-100K,Employed,603,ABSA,Durban Central
CUS51088,Derek,Sherman,7008173184,1986-12-23,F,derek.sherman@yahoo.com,+270663085401,Limpopo,Mbombela,4881,0-100K,Retired,516,Discovery Bank,Lynnwood
CUS69781,Richard,Berger,8308213082,1988-06-14,F,richard.berger@outlook.com,+270630989845,North West,East London,2389,0-100K,Employed,500,ABSA,Cape Town CBD
CUS76625,Daniel,Kelly,7505207181,1974-01-03,M,daniel.kelly@yahoo.com,+270601072699,Eastern Cape,Pretoria,7088,250K-500K,Employed,666,ABSA,Pretoria Central
CUS10771,Cassandra,Powell,6203130186,1960-08-29,F,cassandra.powell@yahoo.com,+270643679906,Free State,Cape Town,5135,0-100K,Self-employed,817,Nedbank,V&A Waterfront
CUS39119,Mark,Thompson,9502045183,1951-10-27,M,mark.thompson@outlook.com,+270796917156,Gauteng,East London,5612,0-100K,Retired,374,Discovery Bank,Ballito
CUS18644,Katherine,Kelly,9010270085,2000-04-02,M,katherine.kelly@outlook.com,+270715389245,Free State,Cape Town,5769,1M+,Student,445,FNB,Fourways
CUS62552,Maria,Chan,9902231086,1959-07-29,F,maria.chan@yahoo.com,+270793426133,Gauteng,Johannesburg,7230,1M+,Self-employed,598,ABSA,Sandton
CUS88264,Catherine,Thompson,7208036185,1995-10-25,F,catherine.thompson@yahoo.com,+270830992083,Eastern Cape,Durban,4385,500K-1M,Student,578,Standard Bank,Century City
CUS72577,Joshua,Potter,6903059080,1957-04-07,F,joshua.potter@outlook.com,+270829170742,Mpumalanga,Kimberley,4723,500K-1M,Student,643,Discovery Bank,Sandton
CUS27869,Justin,Sims,9710118081,1960-09-14,M,justin.sims@gmail.com,+270635206294,Gauteng,Kimberley,5876,1M+,Self-employed,543,FNB,Menlyn
CUS37561,Summer,Hill,9809043081,1945-12-22,M,summer.hill@outlook.com,+270650882533,Western Cape,Polokwane,7014,1M+,Student,613,ABSA,Cape Town CBD
CUS56824,Jesus,Cox,6004232186,2006-03-12,F,jesus.cox@gmail.com,+270672229062,Western Cape,Polokwane,4036,1M+,Retired,338,TymeBank,Digital
CUS69172,Timothy,Blake,6409283084,1954-01-15,F,timothy.blake@gmail.com,+270609686750,Gauteng,Bloemfontein,7096,250K-500K,Student,474,TymeBank,Digital
CUS84906,Kevin,Crawford,7908056081,1963-02-26,M,kevin.crawford@outlook.com,+270716148129,Eastern Cape,Cape Town,7818,500K-1M,Student,828,Nedbank,Rivonia
CUS37209,Kevin,Knapp,6306120188,1952-02-20,F,kevin.knapp@gmail.com,+270647335485,Northern Cape,Johannesburg,6898,100K-250K,Retired,513,Nedbank,V&A Waterfront
CUS55317,Kendra,Paul,8705102182,1972-12-23,M,kendra.paul@gmail.com,+270645706979,Free State,Pretoria,1827,100K-250K,Employed,700,Capitec,Pinetown
CUS33159,David,Warren,6502204183,1944-12-13,M,david.warren@outlook.com,+270621140660,Gauteng,Durban,5813,500K-1M,Student,317,TymeBank,Digital
CUS48626,Timothy,Rodriguez,8107189187,1955-12-27,M,timothy.rodriguez@yahoo.com,+270606956019,Limpopo,Polokwane,5226,250K-500K,Self-employed,398,Capitec,Claremont
CUS85870,Frederick,Clark,8005238083,2001-10-05,M,frederick.clark@gmail.com,+270605175837,Limpopo,Polokwane,7329,250K-500K,Employed,584,ABSA,Sandton
CUS29466,Stephen,Doyle,6205067188,2005-07-16,M,stephen.doyle@yahoo.com,+270618352533,Gauteng,Mbombela,1169,1M+,Student,386,TymeBank,Digital
CUS79330,Amy,Nelson,6610213086,2006-11-22,F,amy.nelson@gmail.com,+270784293464,North West,Kimberley,2292,0-100K,Retired,670,FNB,Tyger Valley
CUS18682,Keith,Richardson,7609242081,1979-09-24,F,keith.richardson@yahoo.com,+270678590717,North West,Pretoria,3147,0-100K,Self-employed,582,ABSA,Pretoria Central
CUS99713,Chris,Moore,7406111081,1941-12-20,M,chris.moore@outlook.com,+270635490777,Gauteng,Pretoria,8315,100K-250K,Student,461,TymeBank,Digital
CUS84228,Heather,Mcfarland,8902021084,1952-08-22,M,heather.mcfarland@gmail.com,+270639858905,KwaZulu-Natal,Durban,9226,250K-500K,Retired,620,Discovery Bank,Lynnwood
CUS15980,Mark,Wright,6907020184,1944-04-12,M,mark.wright@outlook.com,+270604364219,Northern Cape,Durban,5636,100K-250K,Student,441,Standard Bank,Umhlanga
CUS91248,Diana,Evans,8111167182,1960-08-30,F,diana.evans@gmail.com,+270768104901,Northern Cape,Pretoria,6381,500K-1M,Retired,787,Discovery Bank,Sea Point
CUS18094,William,Mcbride,6301120187,1963-09-24,F,william.mcbride@yahoo.com,+270713467329,Free State,Kimberley,4693,0-100K,Retired,525,Capitec,Pinetown
CUS59156,Jasmine,Cantrell,7204032181,1969-09-27,M,jasmine.cantrell@yahoo.com,+270614528998,Limpopo,Mbombela,3171,250K-500K,Self-employed,437,TymeBank,Digital
CUS90534,Eric,Rowland,8911055186,1976-05-15,M,eric.rowland@gmail.com,+270730718948,Free State,Durban,8052,1M+,Student,507,Discovery Bank,Ballito
CUS87464,Amy,Phillips,9102130186,1962-12-12,M,amy.phillips@yahoo.com,+270839207407,Northern Cape,Durban,4237,100K-250K,Self-employed,639,Discovery Bank,Sandton
CUS14017,Anthony,Hahn,8104142080,1945-01-10,F,anthony.hahn@gmail.com,+270736531155,Northern Cape,East London,2308,0-100K,Retired,781,ABSA,Sandton
CUS95517,Jacob,Miller,6007026181,1977-02-01,M,jacob.miller@outlook.com,+270727896037,Northern Cape,Gqeberha,6578,1M+,Employed,560,Standard Bank,Brooklyn
CUS67082,Kathleen,Hall,9901131089,1967-02-08,F,kathleen.hall@gmail.com,+270722586104,Gauteng,Kimberley,8105,250K-500K,Self-employed,613,TymeBank,Digital
CUS96323,Ashley,Martinez,6004254183,2000-07-12,F,ashley.martinez@outlook.com,+270816153570,Gauteng,Pretoria,5021,100K-250K,Employed,302,FNB,Tyger Valley
CUS90666,Jeanne,Kennedy,6601037085,1981-12-31,F,jeanne.kennedy@gmail.com,+270790745866,Limpopo,Bloemfontein,1767,1M+,Retired,651,Standard Bank,Rosebank
CUS10539,Elizabeth,Morgan,9504228186,1998-09-04,F,elizabeth.morgan@outlook.com,+270721711196,Gauteng,Cape Town,2733,100K-250K,Retired,697,FNB,Tyger Valley
CUS96951,Colleen,Price,6605060187,1994-03-07,M,colleen.price@outlook.com,+270840456701,Mpumalanga,Bloemfontein,6800,0-100K,Employed,352,Nedbank,Hatfield
CUS25162,Karen,Duran,9002064082,1952-05-18,F,karen.duran@gmail.com,+270607700641,Gauteng,Kimberley,1425,0-100K,Student,735,FNB,Menlyn
CUS18568,Sarah,Davis,6603086082,1977-02-07,F,sarah.davis@outlook.com,+270614680621,Free State,Pretoria,3506,0-100K,Student,386,FNB,Menlyn
CUS90805,Sergio,Snyder,8711074083,1943-10-13,M,sergio.snyder@yahoo.com,+270762958755,Free State,Johannesburg,3523,500K-1M,Retired,570,Standard Bank,Rosebank
CUS10090,Terrence,Christensen,8010044185,1962-12-21,M,terrence.christensen@gmail.com,+270639388908,North West,Mbombela,1165,100K-250K,Self-employed,481,FNB,Menlyn
CUS96581,Tracey,Pierce,7006172187,1950-11-19,F,tracey.pierce@yahoo.com,+270762162599,Free State,Mbombela,5168,0-100K,Self-employed,649,Nedbank,Hatfield
CUS12105,Monica,Roberts,6010105181,1986-12-07,M,monica.roberts@outlook.com,+270683741923,Limpopo,Mbombela,1680,250K-500K,Self-employed,361,Standard Bank,Umhlanga
CUS27798,Lisa,Herrera,6011282189,1950-05-11,M,lisa.herrera@outlook.com,+270646034552,Northern Cape,Durban,5777,500K-1M,Employed,714,Nedbank,Hatfield
CUS27282,Linda,Reid,8612288089,1946-05-29,F,linda.reid@gmail.com,+270715525879,KwaZulu-Natal,Durban,6073,250K-500K,Employed,555,ABSA,Durban Central
CUS52783,William,Stephenson,6708163088,1948-08-28,F,william.stephenson@outlook.com,+270768302783,Mpumalanga,Pretoria,7024,100K-250K,Retired,696,TymeBank,Digital
CUS68129,Louis,Gardner,9601187088,1967-10-08,M,louis.gardner@yahoo.com,+270649117517,Free State,Pretoria,6785,500K-1M,Self-employed,602,Nedbank,Hatfield
CUS73254,Christine,Sanchez,8508246186,1982-08-21,F,christine.sanchez@yahoo.com,+270608531415,Eastern Cape,Cape Town,4219,100K-250K,Retired,733,Capitec,Centurion
CUS41372,David,Smith,6101064082,1946-07-22,M,david.smith@outlook.com,+270646577891,Eastern Cape,Mbombela,1242,250K-500K,Student,622,Standard Bank,Rosebank
CUS51690,Anne,Greer,9202264187,1942-03-18,M,anne.greer@yahoo.com,+270613340620,Northern Cape,Cape Town,4784,1M+,Employed,422,Nedbank,V&A Waterfront
CUS73083,Eric,Melton,6704198081,1973-04-01,F,eric.melton@gmail.com,+270682253390,Northern Cape,Pretoria,1614,500K-1M,Student,564,Nedbank,Hatfield
CUS90107,Travis,Barrera,6302085181,2004-07-13,M,travis.barrera@yahoo.com,+270789795588,North West,Johannesburg,7052,250K-500K,Retired,744,TymeBank,Digital
CUS77050,Christopher,Cook,7704185188,1993-07-24,F,christopher.cook@yahoo.com,+270780763713,North West,Mbombela,1752,500K-1M,Self-employed,820,Discovery Bank,Ballito
CUS36572,Troy,Underwood,9507141188,2000-10-29,M,troy.underwood@yahoo.com,+270767811709,Eastern Cape,Gqeberha,4316,250K-500K,Self-employed,320,TymeBank,Digital
CUS35175,Glen,Hayes,6105238184,1957-10-01,F,glen.hayes@yahoo.com,+270621820444,KwaZulu-Natal,Cape Town,2474,100K-250K,Student,705,Capitec,Centurion
CUS30687,Nathaniel,Campbell,6901150088,1967-07-15,F,nathaniel.campbell@gmail.com,+270634335375,Gauteng,Durban,4956,500K-1M,Employed,797,FNB,Menlyn
CUS50843,Andrea,Holt,8605090188,1957-12-27,M,andrea.holt@outlook.com,+270789834571,Mpumalanga,Gqeberha,5918,500K-1M,Self-employed,775,Capitec,Claremont
CUS29633,Vicki,Fischer,6102112081,1942-11-06,F,vicki.fischer@outlook.com,+270660882201,Western Cape,Mbombela,3937,100K-250K,Employed,496,FNB,Tyger Valley
CUS42671,Brian,King,8105084180,1985-07-20,M,brian.king@outlook.com,+270666316557,Limpopo,Kimberley,2959,500K-1M,Retired,579,ABSA,Pretoria Central
CUS37007,James,Underwood,9712034084,1995-01-12,M,james.underwood@gmail.com,+270813369649,KwaZulu-Natal,Polokwane,4364,1M+,Student,522,Capitec,Midrand
CUS43311,Kenneth,Smith,8606195187,1945-04-08,F,kenneth.smith@yahoo.com,+270600203088,Mpumalanga,Johannesburg,3281,500K-1M,Student,706,TymeBank,Digital
CUS34175,Andrea,Thompson,6608266185,1976-11-02,F,andrea.thompson@outlook.com,+270619348477,Western Cape,Pretoria,5948,100K-250K,Retired,822,Discovery Bank,Ballito
CUS52158,Elizabeth,Hernandez,7301048186,1947-03-31,F,elizabeth.hernandez@yahoo.com,+270614638910,KwaZulu-Natal,Johannesburg,2730,1M+,Employed,513,TymeBank,Digital
CUS32991,Cathy,Moore,7809241084,1983-07-09,F,cathy.moore@yahoo.com,+270720075203,Eastern Cape,Gqeberha,4997,1M+,Student,626,Standard Bank,Rosebank
CUS68769,Dana,Robinson,9907251186,1952-05-25,M,dana.robinson@gmail.com,+270745850186,Eastern Cape,Bloemfontein,7308,0-100K,Student,836,Nedbank,Musgrave
CUS17226,Jessica,Gregory,8501045181,1963-06-22,F,jessica.gregory@yahoo.com,+270638300808,Free State,East London,4053,100K-250K,Retired,723,Discovery Bank,Lynnwood
CUS24039,Jacqueline,Aguilar,8206224182,1970-10-02,M,jacqueline.aguilar@gmail.com,+270832549933,North West,Pretoria,9027,250K-500K,Retired,707,FNB,Menlyn
CUS65644,Seth,Lester,7511035180,1948-10-21,M,seth.lester@outlook.com,+270836302704,Eastern Cape,Mbombela,8221,500K-1M,Self-employed,824,Capitec,Pinetown
CUS79765,Kim,Rodriguez,8010039184,1943-07-31,M,kim.rodriguez@gmail.com,+270787107716,KwaZulu-Natal,Gqeberha,2647,1M+,Employed,607,Standard Bank,Brooklyn
