account_id,customer_id,bank_name,branch_name,bank_code,swift_code,account_type,opening_date,balance,status,interest_rate,currency
ACC579217,CUS16269,ABSA,Sandton,632005,ABSAZAJJ,Investment,2024-06-20,369272.33,Active,4.07,ZAR
ACC386180,CUS76220,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2021-06-30,59474.2,Active,5.69,ZAR
ACC885707,CUS76220,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2024-08-14,793467.32,Active,9.05,ZAR
ACC778121,CUS22851,Discovery Bank,Lynnwood,679000,DISCJJ,Current,2021-06-26,636561.2,Active,4.59,ZAR
ACC735406,CUS22851,Discovery Bank,Sea Point,679000,DISCJJ,Credit Card,2024-08-12,621724.9,Active,5.75,ZAR
ACC971130,CUS22851,Standard Bank,Rosebank,051001,SBZAZAJJ,Credit Card,2021-05-12,61300.45,Active,5.41,ZAR
ACC817452,CUS34377,ABSA,Pretoria Central,632005,ABSAZAJJ,Savings,2024-05-06,698519.47,Active,5.89,ZAR
ACC956431,CUS34377,FNB,Fourways,250655,FIRNZAJJ,Credit Card,2023-11-29,581966.36,Closed,5.15,ZAR
ACC242065,CUS34377,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2023-02-22,991264.75,Active,7.79,ZAR
ACC686042,CUS34377,Nedbank,Musgrave,198765,NEDSZAJJ,Investment,2022-10-25,385118.41,Dormant,11.2,ZAR
ACC957752,CUS92806,Discovery Bank,Lynnwood,679000,DISCJJ,Current,2023-01-13,490233.74,Closed,3.66,ZAR
ACC725768,CUS92806,Discovery Bank,Sandton,679000,DISCJJ,Credit Card,2022-03-03,232474.72,Closed,4.96,ZAR
ACC620539,CUS92806,Capitec,Midrand,470010,CABLZAJJ,Savings,2022-09-09,630623.86,Active,4.7,ZAR
ACC536593,CUS92806,Standard Bank,Brooklyn,051001,SBZAZAJJ,Home Loan,2022-02-02,214262.69,Dormant,5.4,ZAR
ACC493392,CUS28939,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2021-10-27,75377.81,Active,8.35,ZAR
ACC893613,CUS28939,Nedbank,Hatfield,198765,NEDSZAJJ,Home Loan,2023-04-25,195799.38,Active,4.54,ZAR
ACC698681,CUS28939,FNB,Menlyn,250655,FIRNZAJJ,Investment,2021-06-28,691681.98,Dormant,5.16,ZAR
ACC904311,CUS28939,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2020-10-26,953211.42,Active,8.96,ZAR
ACC829415,CUS20492,FNB,Tyger Valley,250655,FIRNZAJJ,Investment,2023-08-12,459496.91,Dormant,5.45,ZAR
ACC199946,CUS45135,ABSA,Pretoria Central,632005,ABSAZAJJ,Current,2024-05-15,374887.69,Dormant,9.0,ZAR
ACC161048,CUS48668,TymeBank,Digital,678910,TYMEZAJJ,Current,2021-03-08,122997.72,Active,5.22,ZAR
ACC331288,CUS48668,Capitec,Claremont,470010,CABLZAJJ,Investment,2023-10-07,69106.1,Active,7.7,ZAR
ACC496946,CUS79653,Capitec,Midrand,470010,CABLZAJJ,Savings,2024-05-04,475706.58,Dormant,4.35,ZAR
ACC932718,CUS79653,Capitec,Claremont,470010,CABLZAJJ,Investment,2020-09-22,242399.39,Active,4.15,ZAR
ACC943800,CUS79653,FNB,Tyger Valley,250655,FIRNZAJJ,Savings,2024-01-14,400982.68,Dormant,8.91,ZAR
ACC105431,CUS27799,Standard Bank,Century City,051001,SBZAZAJJ,Savings,2020-12-10,267723.21,Dormant,5.72,ZAR
ACC321519,CUS27799,ABSA,Durban Central,632005,ABSAZAJJ,Investment,2020-09-24,389864.33,Active,5.56,ZAR
ACC334719,CUS27799,FNB,Gateway,250655,FIRNZAJJ,Credit Card,2024-05-20,403715.84,Active,6.68,ZAR
ACC341789,CUS27799,ABSA,Cape Town CBD,632005,ABSAZAJJ,Home Loan,2022-08-27,874762.95,Closed,5.71,ZAR
ACC640355,CUS46295,Nedbank,Rivonia,198765,NEDSZAJJ,Savings,2022-07-09,963868.47,Dormant,4.52,ZAR
ACC929939,CUS12316,FNB,Tyger Valley,250655,FIRNZAJJ,Savings,2023-12-14,790989.74,Active,4.07,ZAR
ACC442565,CUS12316,FNB,Menlyn,250655,FIRNZAJJ,Investment,2022-03-26,923737.07,Active,5.53,ZAR
ACC248871,CUS12316,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2023-01-12,366972.24,Active,4.72,ZAR
ACC247097,CUS44720,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Credit Card,2023-04-04,379615.3,Closed,7.29,ZAR
ACC402334,CUS13788,FNB,Gateway,250655,FIRNZAJJ,Investment,2022-01-24,221827.55,Active,8.05,ZAR
ACC101340,CUS18531,FNB,Menlyn,250655,FIRNZAJJ,Home Loan,2020-10-18,672778.03,Active,11.85,ZAR
ACC128318,CUS18531,TymeBank,Digital,678910,TYMEZAJJ,Savings,2022-08-09,31260.95,Closed,10.62,ZAR
ACC869681,CUS18531,Capitec,Centurion,470010,CABLZAJJ,Investment,2022-01-07,826369.76,Active,3.83,ZAR
ACC467480,CUS18531,Capitec,Claremont,470010,CABLZAJJ,Investment,2021-03-29,707524.38,Active,10.14,ZAR
ACC330343,CUS84016,FNB,Tyger Valley,250655,FIRNZAJJ,Home Loan,2023-03-02,22643.55,Active,9.11,ZAR
ACC407860,CUS84016,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2022-02-05,869514.43,Active,4.24,ZAR
ACC312298,CUS84016,Capitec,Pinetown,470010,CABLZAJJ,Investment,2022-10-06,887701.77,Closed,11.21,ZAR
ACC199748,CUS82393,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2021-04-27,110026.63,Active,11.77,ZAR
ACC444750,CUS82393,FNB,Fourways,250655,FIRNZAJJ,Savings,2020-10-11,237058.82,Closed,3.55,ZAR
ACC759124,CUS82393,FNB,Fourways,250655,FIRNZAJJ,Investment,2024-04-26,35912.11,Active,9.93,ZAR
ACC759158,CUS82393,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2023-10-21,269517.83,Active,7.03,ZAR
ACC778099,CUS87974,FNB,Fourways,250655,FIRNZAJJ,Investment,2023-03-21,111388.65,Closed,9.42,ZAR
ACC365434,CUS87974,TymeBank,Digital,678910,TYMEZAJJ,Current,2022-03-30,792223.51,Dormant,9.56,ZAR
ACC773791,CUS49850,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2024-02-23,695665.41,Closed,8.95,ZAR
ACC479746,CUS49850,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2021-09-07,555091.74,Active,9.88,ZAR
ACC876343,CUS49850,Discovery Bank,Ballito,679000,DISCJJ,Savings,2022-01-18,187683.64,Dormant,8.15,ZAR
ACC431129,CUS10793,Discovery Bank,Sea Point,679000,DISCJJ,Credit Card,2024-07-18,230536.92,Closed,6.56,ZAR
ACC881593,CUS10793,ABSA,Cape Town CBD,632005,ABSAZAJJ,Credit Card,2020-08-18,377392.58,Dormant,4.11,ZAR
ACC533362,CUS10793,Discovery Bank,Ballito,679000,DISCJJ,Credit Card,2022-10-26,270895.69,Closed,9.17,ZAR
ACC754156,CUS29409,Nedbank,Rivonia,198765,NEDSZAJJ,Credit Card,2023-06-30,732235.12,Dormant,11.96,ZAR
ACC108883,CUS29409,ABSA,Pretoria Central,632005,ABSAZAJJ,Current,2024-01-04,597676.6,Active,10.94,ZAR
ACC657557,CUS66849,TymeBank,Digital,678910,TYMEZAJJ,Savings,2022-11-30,83648.3,Active,8.2,ZAR
ACC762464,CUS66849,Discovery Bank,Lynnwood,679000,DISCJJ,Home Loan,2022-12-18,947017.07,Closed,5.16,ZAR
ACC375069,CUS66849,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2020-04-07,942964.14,Closed,5.69,ZAR
ACC370294,CUS66849,ABSA,Pretoria Central,632005,ABSAZAJJ,Investment,2024-03-05,956304.59,Closed,6.79,ZAR
ACC920913,CUS94185,Capitec,Midrand,470010,CABLZAJJ,Home Loan,2024-07-26,131366.68,Active,10.15,ZAR
ACC493675,CUS94185,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2022-11-12,348705.16,Active,8.36,ZAR
ACC291927,CUS94185,FNB,Tyger Valley,250655,FIRNZAJJ,Home Loan,2024-08-10,602018.84,Closed,3.69,ZAR
ACC570233,CUS94185,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2022-01-07,611817.3,Active,4.73,ZAR
ACC717659,CUS86364,ABSA,Durban Central,632005,ABSAZAJJ,Savings,2021-10-05,551568.59,Active,11.96,ZAR
ACC720182,CUS86364,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2024-04-26,884702.65,Active,4.47,ZAR
ACC810157,CUS86364,Standard Bank,Umhlanga,051001,SBZAZAJJ,Investment,2021-09-13,4560.8,Closed,3.57,ZAR
ACC224623,CUS29131,FNB,Gateway,250655,FIRNZAJJ,Savings,2023-08-31,372613.67,Closed,6.98,ZAR
ACC257478,CUS69807,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-04-11,947158.82,Dormant,7.86,ZAR
ACC457096,CUS69807,Capitec,Pinetown,470010,CABLZAJJ,Investment,2023-10-09,7635.68,Closed,11.47,ZAR
ACC431763,CUS69807,Discovery Bank,Sandton,679000,DISCJJ,Current,2020-10-15,117515.24,Active,11.25,ZAR
ACC462160,CUS69807,Standard Bank,Rosebank,051001,SBZAZAJJ,Savings,2022-10-05,304718.01,Dormant,5.08,ZAR
ACC874629,CUS54424,Discovery Bank,Sea Point,679000,DISCJJ,Savings,2021-09-10,646267.11,Active,10.87,ZAR
ACC897307,CUS41407,FNB,Gateway,250655,FIRNZAJJ,Current,2020-06-16,165940.93,Active,3.8,ZAR
ACC109127,CUS41407,ABSA,Sandton,632005,ABSAZAJJ,Savings,2023-07-12,241437.7,Active,8.93,ZAR
ACC785942,CUS41407,Nedbank,Hatfield,198765,NEDSZAJJ,Current,2024-05-17,973073.19,Active,11.42,ZAR
ACC808543,CUS41407,Nedbank,Hatfield,198765,NEDSZAJJ,Current,2023-07-01,125744.84,Active,11.54,ZAR
ACC421440,CUS91778,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2021-06-08,167367.38,Closed,10.12,ZAR
ACC722165,CUS91778,FNB,Fourways,250655,FIRNZAJJ,Credit Card,2024-04-02,129005.39,Closed,11.42,ZAR
ACC591762,CUS91778,TymeBank,Digital,678910,TYMEZAJJ,Investment,2024-07-20,893796.18,Dormant,7.89,ZAR
ACC446695,CUS91778,FNB,Menlyn,250655,FIRNZAJJ,Investment,2021-07-24,175596.09,Closed,9.75,ZAR
ACC982617,CUS48319,ABSA,Durban Central,632005,ABSAZAJJ,Current,2022-09-20,154980.06,Active,7.22,ZAR
ACC348782,CUS48319,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2024-02-11,66379.23,Active,10.26,ZAR
ACC329678,CUS48319,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2022-10-29,694767.21,Active,8.0,ZAR
ACC124981,CUS48319,Discovery Bank,Ballito,679000,DISCJJ,Investment,2023-01-06,979393.15,Dormant,6.82,ZAR
ACC693830,CUS19946,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2022-01-21,349126.49,Dormant,3.64,ZAR
ACC911177,CUS19946,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Investment,2020-08-17,822145.78,Closed,3.94,ZAR
ACC617889,CUS19946,Capitec,Centurion,470010,CABLZAJJ,Credit Card,2023-02-27,817298.04,Dormant,11.5,ZAR
ACC435864,CUS19946,TymeBank,Digital,678910,TYMEZAJJ,Investment,2023-01-16,47231.33,Dormant,9.65,ZAR
ACC751270,CUS29517,Capitec,Pinetown,470010,CABLZAJJ,Home Loan,2023-08-14,548646.25,Active,4.23,ZAR
ACC692008,CUS29517,Discovery Bank,Sandton,679000,DISCJJ,Current,2024-08-15,17109.1,Active,5.65,ZAR
ACC602146,CUS29517,Discovery Bank,Sea Point,679000,DISCJJ,Home Loan,2020-07-31,275903.81,Closed,7.92,ZAR
ACC966497,CUS79719,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2023-09-28,579654.88,Active,10.34,ZAR
ACC833597,CUS79719,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Investment,2020-06-12,299891.31,Active,9.68,ZAR
ACC969115,CUS79719,Discovery Bank,Sea Point,679000,DISCJJ,Home Loan,2020-03-21,640362.51,Dormant,7.76,ZAR
ACC269259,CUS37903,Discovery Bank,Sea Point,679000,DISCJJ,Savings,2023-10-23,91979.09,Active,9.41,ZAR
ACC551329,CUS37903,Capitec,Claremont,470010,CABLZAJJ,Savings,2020-08-06,90085.38,Dormant,7.4,ZAR
ACC952137,CUS37903,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Current,2021-05-22,538872.78,Closed,5.67,ZAR
ACC590736,CUS37903,ABSA,Cape Town CBD,632005,ABSAZAJJ,Savings,2020-02-02,44798.9,Active,11.8,ZAR
ACC643593,CUS26772,FNB,Tyger Valley,250655,FIRNZAJJ,Credit Card,2021-04-28,509790.41,Dormant,4.67,ZAR
ACC731769,CUS26772,FNB,Gateway,250655,FIRNZAJJ,Current,2020-01-12,825429.58,Active,6.54,ZAR
ACC394110,CUS26772,Discovery Bank,Sea Point,679000,DISCJJ,Savings,2021-06-13,421775.7,Active,4.76,ZAR
ACC885088,CUS81968,Discovery Bank,Lynnwood,679000,DISCJJ,Investment,2022-10-18,671254.13,Active,9.04,ZAR
ACC915610,CUS81968,FNB,Tyger Valley,250655,FIRNZAJJ,Savings,2022-06-26,975554.93,Active,10.73,ZAR
ACC973650,CUS72272,Discovery Bank,Sea Point,679000,DISCJJ,Credit Card,2023-10-04,260321.74,Active,4.88,ZAR
ACC955744,CUS72272,ABSA,Durban Central,632005,ABSAZAJJ,Credit Card,2020-08-17,905253.25,Dormant,5.11,ZAR
ACC116840,CUS23684,ABSA,Sandton,632005,ABSAZAJJ,Investment,2023-08-13,827333.53,Active,10.78,ZAR
ACC861842,CUS23684,ABSA,Sandton,632005,ABSAZAJJ,Credit Card,2024-01-07,96852.58,Active,11.92,ZAR
ACC453547,CUS23684,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2023-10-24,384739.41,Active,8.16,ZAR
ACC174845,CUS23684,Nedbank,Hatfield,198765,NEDSZAJJ,Savings,2022-03-11,890696.14,Active,8.36,ZAR
ACC183032,CUS53231,TymeBank,Digital,678910,TYMEZAJJ,Savings,2022-05-24,755422.25,Dormant,5.56,ZAR
ACC286353,CUS53231,ABSA,Durban Central,632005,ABSAZAJJ,Investment,2020-04-09,419981.43,Closed,4.73,ZAR
ACC654274,CUS53231,FNB,Tyger Valley,250655,FIRNZAJJ,Credit Card,2023-01-05,879761.35,Active,4.3,ZAR
ACC809096,CUS39037,Nedbank,Musgrave,198765,NEDSZAJJ,Current,2023-03-24,973966.18,Dormant,4.34,ZAR
ACC621149,CUS39037,Discovery Bank,Sandton,679000,DISCJJ,Savings,2020-10-23,374768.12,Dormant,3.63,ZAR
ACC971865,CUS76664,Discovery Bank,Lynnwood,679000,DISCJJ,Investment,2024-06-02,729092.44,Closed,5.03,ZAR
ACC212897,CUS76664,ABSA,Durban Central,632005,ABSAZAJJ,Credit Card,2020-11-14,498803.76,Dormant,7.16,ZAR
ACC353710,CUS76664,Discovery Bank,Sandton,679000,DISCJJ,Home Loan,2021-06-28,656279.28,Active,7.35,ZAR
ACC608835,CUS69634,ABSA,Sandton,632005,ABSAZAJJ,Investment,2023-11-05,972781.68,Dormant,4.62,ZAR
ACC897662,CUS69634,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2022-12-14,579060.66,Active,6.52,ZAR
ACC306129,CUS69634,Capitec,Centurion,470010,CABLZAJJ,Savings,2020-02-01,913499.51,Closed,6.62,ZAR
ACC780463,CUS69634,Standard Bank,Brooklyn,051001,SBZAZAJJ,Home Loan,2023-02-15,241933.66,Closed,11.8,ZAR
ACC184465,CUS53276,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Home Loan,2022-12-13,170808.21,Active,4.28,ZAR
ACC219274,CUS21544,Standard Bank,Rosebank,051001,SBZAZAJJ,Investment,2020-09-30,17334.0,Active,4.46,ZAR
ACC887008,CUS21544,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2024-02-28,713069.95,Active,3.61,ZAR
ACC946616,CUS21544,FNB,Fourways,250655,FIRNZAJJ,Savings,2020-08-23,550468.09,Active,8.08,ZAR
ACC466735,CUS21544,Capitec,Pinetown,470010,CABLZAJJ,Home Loan,2022-10-19,920841.51,Active,11.67,ZAR
ACC616267,CUS24750,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2022-12-23,864869.36,Closed,8.87,ZAR
ACC895301,CUS24750,Capitec,Centurion,470010,CABLZAJJ,Current,2023-09-02,491843.44,Dormant,10.16,ZAR
ACC612257,CUS24750,Capitec,Centurion,470010,CABLZAJJ,Current,2022-02-09,129088.73,Active,11.72,ZAR
ACC215986,CUS24750,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2021-09-08,47024.86,Active,6.84,ZAR
ACC124607,CUS40352,Nedbank,Rivonia,198765,NEDSZAJJ,Savings,2021-07-20,34255.51,Active,5.46,ZAR
ACC424686,CUS40352,ABSA,Sandton,632005,ABSAZAJJ,Savings,2020-11-15,599904.17,Active,3.85,ZAR
ACC710828,CUS40352,TymeBank,Digital,678910,TYMEZAJJ,Savings,2020-02-11,951716.78,Active,11.53,ZAR
ACC941123,CUS40352,Nedbank,Hatfield,198765,NEDSZAJJ,Home Loan,2022-06-06,258258.95,Active,10.12,ZAR
ACC304419,CUS14037,Standard Bank,Umhlanga,051001,SBZAZAJJ,Investment,2020-09-12,518347.88,Dormant,9.17,ZAR
ACC814834,CUS14037,Nedbank,V&A Waterfront,198765,NEDSZAJJ,Current,2023-06-26,101546.28,Closed,5.89,ZAR
ACC176174,CUS14037,Nedbank,Musgrave,198765,NEDSZAJJ,Home Loan,2021-06-30,436478.62,Dormant,6.32,ZAR
ACC600370,CUS16912,Nedbank,Hatfield,198765,NEDSZAJJ,Current,2023-05-29,456953.58,Active,10.43,ZAR
ACC457265,CUS94263,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2020-06-17,954024.25,Closed,10.08,ZAR
ACC976411,CUS94263,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2023-04-11,748064.16,Active,4.06,ZAR
ACC842248,CUS94263,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-09-12,553688.01,Dormant,4.24,ZAR
ACC311801,CUS86355,Nedbank,Rivonia,198765,NEDSZAJJ,Investment,2021-10-29,563924.32,Closed,11.77,ZAR
ACC232373,CUS86355,FNB,Tyger Valley,250655,FIRNZAJJ,Savings,2022-10-31,483305.15,Closed,10.1,ZAR
ACC338720,CUS86355,Discovery Bank,Lynnwood,679000,DISCJJ,Savings,2022-01-20,936638.92,Dormant,8.84,ZAR
ACC968782,CUS95014,Standard Bank,Umhlanga,051001,SBZAZAJJ,Current,2024-03-10,924947.34,Closed,9.65,ZAR
ACC818578,CUS95014,ABSA,Cape Town CBD,632005,ABSAZAJJ,Current,2023-06-21,977456.46,Dormant,3.81,ZAR
ACC372872,CUS95014,Discovery Bank,Sandton,679000,DISCJJ,Savings,2023-03-16,414727.18,Closed,10.02,ZAR
ACC282426,CUS97035,Capitec,Pinetown,470010,CABLZAJJ,Savings,2023-12-12,422485.46,Active,4.56,ZAR
ACC907203,CUS97035,ABSA,Durban Central,632005,ABSAZAJJ,Credit Card,2024-01-20,445882.72,Dormant,4.92,ZAR
ACC832900,CUS97035,Nedbank,Hatfield,198765,NEDSZAJJ,Investment,2020-06-29,849480.94,Closed,11.67,ZAR
ACC552403,CUS97035,ABSA,Pretoria Central,632005,ABSAZAJJ,Home Loan,2024-05-02,641068.9,Closed,7.97,ZAR
ACC892296,CUS33797,Capitec,Midrand,470010,CABLZAJJ,Home Loan,2022-09-24,907661.11,Closed,10.91,ZAR
ACC688784,CUS33797,Discovery Bank,Sandton,679000,DISCJJ,Current,2020-02-16,799338.82,Active,6.99,ZAR
ACC913708,CUS33797,Standard Bank,Rosebank,051001,SBZAZAJJ,Investment,2020-08-01,14083.82,Active,6.84,ZAR
ACC600588,CUS98781,Discovery Bank,Ballito,679000,DISCJJ,Investment,2020-07-09,386569.72,Active,7.41,ZAR
ACC802321,CUS98781,FNB,Gateway,250655,FIRNZAJJ,Investment,2021-11-25,243106.86,Active,11.74,ZAR
ACC876140,CUS98781,TymeBank,Digital,678910,TYMEZAJJ,Current,2023-11-02,778300.37,Closed,10.33,ZAR
ACC695931,CUS98405,FNB,Tyger Valley,250655,FIRNZAJJ,Credit Card,2023-08-24,775697.55,Active,6.32,ZAR
ACC632730,CUS98405,Standard Bank,Century City,051001,SBZAZAJJ,Investment,2023-04-15,434548.77,Closed,4.5,ZAR
ACC219746,CUS11864,Discovery Bank,Sandton,679000,DISCJJ,Savings,2024-02-18,468289.16,Active,9.7,ZAR
ACC680980,CUS11864,FNB,Gateway,250655,FIRNZAJJ,Savings,2020-02-09,897664.2,Closed,10.48,ZAR
ACC183050,CUS11864,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2021-10-26,14868.74,Active,3.76,ZAR
ACC603248,CUS59216,FNB,Tyger Valley,250655,FIRNZAJJ,Savings,2024-01-24,336855.91,Active,9.12,ZAR
ACC557699,CUS20943,FNB,Fourways,250655,FIRNZAJJ,Savings,2024-07-29,76137.67,Closed,10.87,ZAR
ACC492980,CUS25070,Capitec,Midrand,470010,CABLZAJJ,Credit Card,2022-07-25,556532.99,Active,8.07,ZAR
ACC152444,CUS10169,Standard Bank,Umhlanga,051001,SBZAZAJJ,Current,2022-11-15,560985.2,Dormant,11.58,ZAR
ACC303461,CUS10169,Standard Bank,Brooklyn,051001,SBZAZAJJ,Investment,2022-06-29,335613.51,Active,10.14,ZAR
ACC641571,CUS80299,FNB,Tyger Valley,250655,FIRNZAJJ,Home Loan,2020-01-26,69467.21,Active,5.22,ZAR
ACC754011,CUS80299,Nedbank,Musgrave,198765,NEDSZAJJ,Savings,2021-05-27,361443.5,Dormant,3.69,ZAR
ACC643704,CUS80299,TymeBank,Digital,678910,TYMEZAJJ,Investment,2020-11-04,416888.86,Active,10.12,ZAR
ACC116389,CUS80299,Capitec,Claremont,470010,CABLZAJJ,Savings,2023-11-24,215384.01,Active,11.8,ZAR
ACC729758,CUS54035,Discovery Bank,Sea Point,679000,DISCJJ,Current,2023-10-10,138967.48,Active,8.41,ZAR
ACC173992,CUS54035,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2020-03-25,109578.48,Active,6.03,ZAR
ACC154700,CUS54035,FNB,Gateway,250655,FIRNZAJJ,Credit Card,2020-07-10,464476.17,Closed,8.27,ZAR
ACC235069,CUS54035,Discovery Bank,Sandton,679000,DISCJJ,Savings,2023-07-29,2991.05,Active,6.98,ZAR
ACC330492,CUS95653,Nedbank,Musgrave,198765,NEDSZAJJ,Home Loan,2023-12-25,504537.86,Active,10.28,ZAR
ACC474023,CUS95653,Capitec,Centurion,470010,CABLZAJJ,Current,2020-06-12,618933.19,Dormant,8.27,ZAR
ACC346038,CUS15969,FNB,Tyger Valley,250655,FIRNZAJJ,Current,2024-08-27,776475.57,Active,4.42,ZAR
ACC422359,CUS15969,Standard Bank,Brooklyn,051001,SBZAZAJJ,Savings,2024-03-12,915219.1,Active,9.64,ZAR
ACC644492,CUS15969,ABSA,Durban Central,632005,ABSAZAJJ,Home Loan,2021-08-01,109395.53,Closed,4.36,ZAR
ACC147111,CUS15969,Nedbank,Musgrave,198765,NEDSZAJJ,Home Loan,2024-05-23,583571.62,Closed,4.15,ZAR
ACC949308,CUS85522,Capitec,Midrand,470010,CABLZAJJ,Home Loan,2022-10-15,77501.41,Active,11.73,ZAR
ACC833469,CUS85522,Discovery Bank,Ballito,679000,DISCJJ,Credit Card,2022-06-15,829697.43,Active,8.57,ZAR
ACC159615,CUS63322,Discovery Bank,Lynnwood,679000,DISCJJ,Savings,2021-08-11,392566.72,Active,11.35,ZAR
ACC467257,CUS63322,Discovery Bank,Sea Point,679000,DISCJJ,Savings,2020-06-21,364563.29,Active,10.82,ZAR
ACC228858,CUS63322,Capitec,Midrand,470010,CABLZAJJ,Savings,2022-06-11,226453.12,Closed,5.65,ZAR
ACC171761,CUS67620,TymeBank,Digital,678910,TYMEZAJJ,Home Loan,2024-07-02,577438.3,Dormant,9.22,ZAR
ACC857069,CUS67620,ABSA,Cape Town CBD,632005,ABSAZAJJ,Current,2024-08-30,719677.32,Active,10.43,ZAR
ACC540264,CUS40925,Standard Bank,Century City,051001,SBZAZAJJ,Credit Card,2023-11-29,62694.11,Active,6.6,ZAR
ACC315672,CUS40925,FNB,Tyger Valley,250655,FIRNZAJJ,Credit Card,2022-09-07,672953.32,Active,10.3,ZAR
ACC626248,CUS40925,TymeBank,Digital,678910,TYMEZAJJ,Investment,2023-02-04,382423.61,Active,10.78,ZAR
ACC601419,CUS41671,Standard Bank,Brooklyn,051001,SBZAZAJJ,Credit Card,2022-12-01,582535.05,Active,8.96,ZAR
ACC282570,CUS41671,ABSA,Cape Town CBD,632005,ABSAZAJJ,Credit Card,2021-06-25,11420.7,Closed,8.1,ZAR
ACC602581,CUS41671,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2022-08-09,339645.19,Closed,8.73,ZAR
ACC956163,CUS31138,Capitec,Claremont,470010,CABLZAJJ,Home Loan,2021-04-21,720062.11,Active,11.99,ZAR
ACC202555,CUS31138,TymeBank,Digital,678910,TYMEZAJJ,Credit Card,2024-05-11,891279.75,Dormant,7.4,ZAR
ACC992334,CUS11335,Capitec,Midrand,470010,CABLZAJJ,Savings,2024-06-19,402724.07,Active,8.36,ZAR
ACC866897,CUS11335,Standard Bank,Century City,051001,SBZAZAJJ,Savings,2021-07-28,672727.65,Active,6.39,ZAR
ACC385583,CUS49855,Standard Bank,Rosebank,051001,SBZAZAJJ,Current,2020-10-05,92877.4,Active,8.13,ZAR
ACC414603,CUS49855,Discovery Bank,Ballito,679000,DISCJJ,Current,2024-10-24,700812.81,Closed,6.05,ZAR
ACC574891,CUS49855,TymeBank,Digital,678910,TYMEZAJJ,Current,2023-08-01,475857.67,Dormant,5.05,ZAR
ACC286500,CUS49855,ABSA,Cape Town CBD,632005,ABSAZAJJ,Home Loan,2021-05-25,278951.52,Closed,9.41,ZAR
ACC826691,CUS56464,Discovery Bank,Lynnwood,679000,DISCJJ,Current,2020-02-04,223603.44,Active,4.06,ZAR
ACC732814,CUS56464,Discovery Bank,Ballito,679000,DISCJJ,Current,2022-02-09,286412.34,Dormant,8.14,ZAR
ACC893905,CUS56464,Capitec,Centurion,470010,CABLZAJJ,Savings,2020-06-07,877826.76,Dormant,11.88,ZAR
ACC322645,CUS88827,Capitec,Midrand,470010,CABLZAJJ,Investment,2021-10-08,958978.61,Closed,10.7,ZAR
ACC775607,CUS88827,FNB,Fourways,250655,FIRNZAJJ,Credit Card,2022-02-14,171625.65,Active,11.2,ZAR
ACC582283,CUS88827,FNB,Fourways,250655,FIRNZAJJ,Home Loan,2021-07-03,319191.16,Active,6.43,ZAR
ACC875216,CUS88827,Capitec,Centurion,470010,CABLZAJJ,Savings,2024-02-14,854803.28,Active,10.45,ZAR
ACC619216,CUS41162,Standard Bank,Brooklyn,051001,SBZAZAJJ,Current,2021-04-21,515348.75,Closed,10.58,ZAR
ACC915093,CUS41162,Discovery Bank,Sandton,679000,DISCJJ,Home Loan,2023-06-14,103988.41,Active,4.85,ZAR
ACC591794,CUS41162,Discovery Bank,Sandton,679000,DISCJJ,Home Loan,2021-04-29,99020.34,Dormant,7.15,ZAR
